match_id,map,player_elo,player_kd,player_hs_pct,player_wr,player_matches,player_level,team_avg_elo,team_avg_kd,opp_avg_elo,opp_avg_kd,opp_avg_wr,elo_gap,kills,deaths,assists
1-b004c897-0bca-495f-8681-da78c17a0a36,de_mirage,2248.0,1.16,47.0,52.0,2155.0,10.0,2401.8,1.186,2613.6,1.11,51.4,-365.6,15.0,12.0,7.0
1-b004c897-0bca-495f-8681-da78c17a0a36,de_mirage,2735.0,1.24,55.0,52.0,1112.0,10.0,2401.8,1.186,2613.6,1.11,51.4,121.4,20.0,9.0,3.0
1-b004c897-0bca-495f-8681-da78c17a0a36,de_mirage,2532.0,1.13,51.0,51.0,1277.0,10.0,2401.8,1.186,2613.6,1.11,51.4,-81.6,19.0,9.0,4.0
1-b004c897-0bca-495f-8681-da78c17a0a36,de_mirage,2690.0,1.21,48.0,53.0,1770.0,10.0,2401.8,1.186,2613.6,1.11,51.4,76.4,16.0,13.0,4.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2598.0,1.26,44.0,53.0,2123.0,10.0,2649.6,1.156,2624.0,1.242,53.6,-26.0,13.0,18.0,4.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2426.0,1.08,47.0,51.0,4533.0,10.0,2649.6,1.156,2624.0,1.242,53.6,-198.0,17.0,18.0,5.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2728.0,1.07,46.0,51.0,2632.0,10.0,2649.6,1.156,2624.0,1.242,53.6,104.0,13.0,18.0,5.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2995.0,1.13,60.0,51.0,3299.0,10.0,2649.6,1.156,2624.0,1.242,53.6,371.0,12.0,19.0,2.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2501.0,1.24,50.0,52.0,1266.0,10.0,2649.6,1.156,2624.0,1.242,53.6,-123.0,17.0,12.0,3.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2773.0,1.58,51.0,59.0,372.0,10.0,2624.0,1.242,2649.6,1.156,51.6,123.4,19.0,13.0,4.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2524.0,1.22,57.0,53.0,1069.0,10.0,2624.0,1.242,2649.6,1.156,51.6,-125.6,21.0,13.0,2.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2400.0,1.02,56.0,51.0,2856.0,10.0,2624.0,1.242,2649.6,1.156,51.6,-249.6,16.0,17.0,10.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2715.0,1.24,45.0,54.0,1219.0,10.0,2624.0,1.242,2649.6,1.156,51.6,65.4,17.0,17.0,5.0
1-d290a446-183f-49c4-b70a-eab94adeffb7,de_dust2,2708.0,1.15,53.0,51.0,2900.0,10.0,2624.0,1.242,2649.6,1.156,51.6,58.4,10.0,15.0,10.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2854.0,1.28,45.0,54.0,1012.0,10.0,2776.0,1.22,2708.2,1.236,54.2,145.8,18.0,20.0,5.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2436.0,1.2,51.0,50.0,1319.0,10.0,2776.0,1.22,2708.2,1.236,54.2,-272.2,17.0,18.0,5.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2766.0,1.34,49.0,54.0,1583.0,10.0,2776.0,1.22,2708.2,1.236,54.2,57.8,12.0,15.0,3.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,3254.0,1.08,47.0,53.0,3123.0,10.0,2776.0,1.22,2708.2,1.236,54.2,545.8,19.0,18.0,2.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2570.0,1.2,63.0,53.0,972.0,10.0,2776.0,1.22,2708.2,1.236,54.2,-138.2,12.0,18.0,9.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,3114.0,1.25,51.0,53.0,2318.0,10.0,2708.2,1.236,2776.0,1.22,52.8,338.0,17.0,15.0,7.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2972.0,1.25,53.0,54.0,1665.0,10.0,2708.2,1.236,2776.0,1.22,52.8,196.0,19.0,17.0,2.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2789.0,1.08,41.0,51.0,4371.0,10.0,2708.2,1.236,2776.0,1.22,52.8,13.0,21.0,16.0,2.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2164.0,1.2,38.0,53.0,2090.0,10.0,2708.2,1.236,2776.0,1.22,52.8,-612.0,20.0,15.0,9.0
1-71d12b51-e648-4d42-a7f0-c0b9c9142c04,de_mirage,2502.0,1.4,50.0,60.0,456.0,10.0,2708.2,1.236,2776.0,1.22,52.8,-274.0,12.0,16.0,3.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2890.0,1.3,47.0,55.0,563.0,10.0,2763.4,1.148,2710.0,1.234,56.8,180.0,17.0,14.0,3.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2552.0,1.03,47.0,51.0,2783.0,10.0,2763.4,1.148,2710.0,1.234,56.8,-158.0,14.0,16.0,4.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2576.0,1.19,52.0,55.0,574.0,10.0,2763.4,1.148,2710.0,1.234,56.8,-134.0,17.0,12.0,5.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,3254.0,1.08,47.0,53.0,3123.0,10.0,2763.4,1.148,2710.0,1.234,56.8,544.0,12.0,14.0,6.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2545.0,1.14,46.0,53.0,1045.0,10.0,2763.4,1.148,2710.0,1.234,56.8,-165.0,20.0,10.0,3.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2953.0,1.21,51.0,58.0,454.0,10.0,2710.0,1.234,2763.4,1.148,53.4,189.6,16.0,16.0,4.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2581.0,1.11,50.0,53.0,2156.0,10.0,2710.0,1.234,2763.4,1.148,53.4,-182.4,10.0,16.0,3.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2775.0,1.07,52.0,51.0,4856.0,10.0,2710.0,1.234,2763.4,1.148,53.4,11.6,13.0,18.0,6.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2601.0,1.61,58.0,70.0,130.0,10.0,2710.0,1.234,2763.4,1.148,53.4,-162.4,17.0,16.0,3.0
1-2fd42f0c-5198-4dad-87ab-09b88a2800f9,de_mirage,2640.0,1.17,39.0,52.0,1776.0,10.0,2710.0,1.234,2763.4,1.148,53.4,-123.4,10.0,15.0,6.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,3119.0,1.07,57.0,51.0,5069.0,10.0,2968.6,1.136,3008.0,1.118,52.4,111.0,22.0,16.0,5.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,3298.0,1.16,55.0,52.0,2238.0,10.0,2968.6,1.136,3008.0,1.118,52.4,290.0,18.0,18.0,5.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,3175.0,1.12,49.0,54.0,1067.0,10.0,2968.6,1.136,3008.0,1.118,52.4,167.0,15.0,17.0,6.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,2277.0,1.04,51.0,50.0,4176.0,10.0,2968.6,1.136,3008.0,1.118,52.4,-731.0,12.0,17.0,5.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,2974.0,1.29,51.0,55.0,797.0,10.0,2968.6,1.136,3008.0,1.118,52.4,-34.0,18.0,18.0,3.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,3132.0,0.86,54.0,50.0,4483.0,10.0,3008.0,1.118,2968.6,1.136,52.4,163.4,22.0,15.0,3.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,2805.0,1.13,54.0,54.0,768.0,10.0,3008.0,1.118,2968.6,1.136,52.4,-163.6,14.0,19.0,4.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,2948.0,1.27,49.0,52.0,2555.0,10.0,3008.0,1.118,2968.6,1.136,52.4,-20.6,16.0,17.0,8.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,3254.0,1.08,47.0,53.0,3123.0,10.0,3008.0,1.118,2968.6,1.136,52.4,285.4,22.0,17.0,6.0
1-3de172cb-1d8b-49db-b466-f062e93dd258,de_anubis,2901.0,1.25,52.0,53.0,1725.0,10.0,3008.0,1.118,2968.6,1.136,52.4,-67.6,12.0,17.0,3.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,3254.0,1.08,47.0,53.0,3123.0,10.0,2913.0,1.198,2898.4,1.13,55.0,355.6,11.0,18.0,3.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,3083.0,1.26,56.0,56.0,989.0,10.0,2913.0,1.198,2898.4,1.13,55.0,184.6,8.0,17.0,2.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,3074.0,1.37,49.0,57.0,849.0,10.0,2913.0,1.198,2898.4,1.13,55.0,175.6,16.0,21.0,7.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2656.0,1.13,58.0,51.0,4969.0,10.0,2913.0,1.198,2898.4,1.13,55.0,-242.4,9.0,19.0,2.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2498.0,1.15,60.0,51.0,3350.0,10.0,2913.0,1.198,2898.4,1.13,55.0,-400.4,26.0,16.0,2.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2755.0,1.16,52.0,54.0,3545.0,10.0,2898.4,1.13,2913.0,1.198,53.6,-158.0,17.0,13.0,7.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2781.0,1.21,52.0,57.0,978.0,10.0,2898.4,1.13,2913.0,1.198,53.6,-132.0,15.0,15.0,3.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,3077.0,1.03,48.0,53.0,4491.0,10.0,2898.4,1.13,2913.0,1.198,53.6,164.0,17.0,12.0,4.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2973.0,1.17,52.0,53.0,2838.0,10.0,2898.4,1.13,2913.0,1.198,53.6,60.0,19.0,15.0,6.0
1-2e71f3d2-9c0a-42af-b4d0-0dbbb843dda1,de_mirage,2906.0,1.08,57.0,58.0,665.0,10.0,2898.4,1.13,2913.0,1.198,53.6,-7.0,21.0,16.0,5.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2984.0,1.09,43.0,52.0,10547.0,10.0,2527.2,1.048,2552.0,1.138,52.0,432.0,25.0,15.0,7.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2200.0,0.92,40.0,51.0,6672.0,10.0,2527.2,1.048,2552.0,1.138,52.0,-352.0,9.0,19.0,4.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2722.0,1.08,52.0,51.0,4397.0,10.0,2527.2,1.048,2552.0,1.138,52.0,170.0,12.0,18.0,4.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2320.0,1.02,54.0,51.0,2449.0,10.0,2527.2,1.048,2552.0,1.138,52.0,-232.0,10.0,16.0,4.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2410.0,1.13,62.0,51.0,2283.0,10.0,2527.2,1.048,2552.0,1.138,52.0,-142.0,13.0,18.0,4.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,3082.0,1.29,51.0,55.0,3969.0,10.0,2552.0,1.138,2527.2,1.048,51.2,554.8,11.0,11.0,8.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2198.0,1.08,49.0,51.0,5973.0,10.0,2552.0,1.138,2527.2,1.048,51.2,-329.2,16.0,12.0,6.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2225.0,0.99,51.0,52.0,4301.0,10.0,2552.0,1.138,2527.2,1.048,51.2,-302.2,12.0,17.0,5.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2941.0,1.22,45.0,51.0,3646.0,10.0,2552.0,1.138,2527.2,1.048,51.2,413.8,16.0,14.0,5.0
1-55319aae-9de4-4647-b810-265be7ad316d,de_ancient,2314.0,1.11,46.0,51.0,3551.0,10.0,2552.0,1.138,2527.2,1.048,51.2,-213.2,28.0,15.0,2.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2984.0,1.09,43.0,52.0,10547.0,10.0,2609.0,1.126,2642.6,1.168,51.4,341.4,13.0,18.0,2.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2200.0,0.92,40.0,51.0,6672.0,10.0,2609.0,1.126,2642.6,1.168,51.4,-442.6,7.0,16.0,7.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2489.0,1.01,49.0,50.0,7508.0,10.0,2609.0,1.126,2642.6,1.168,51.4,-153.6,17.0,18.0,5.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2585.0,1.23,43.0,51.0,2489.0,10.0,2609.0,1.126,2642.6,1.168,51.4,-57.6,19.0,17.0,2.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2787.0,1.38,42.0,53.0,2055.0,10.0,2609.0,1.126,2642.6,1.168,51.4,144.4,14.0,16.0,6.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2320.0,1.08,44.0,50.0,4277.0,10.0,2642.6,1.168,2609.0,1.126,51.4,-289.0,12.0,15.0,7.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2658.0,1.23,56.0,51.0,1517.0,10.0,2642.6,1.168,2609.0,1.126,51.4,49.0,11.0,16.0,1.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2871.0,1.25,42.0,52.0,2757.0,10.0,2642.6,1.168,2609.0,1.126,51.4,262.0,15.0,11.0,4.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2809.0,1.21,51.0,52.0,2355.0,10.0,2642.6,1.168,2609.0,1.126,51.4,200.0,14.0,15.0,9.0
1-1a97265c-773a-4eca-be88-79f551adafcf,de_nuke,2555.0,1.07,51.0,52.0,1525.0,10.0,2642.6,1.168,2609.0,1.126,51.4,-54.0,33.0,15.0,6.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2863.0,1.34,44.0,53.0,1782.0,10.0,2768.4,1.124,2574.6,1.134,51.6,288.4,19.0,18.0,2.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,3106.0,1.07,39.0,53.0,2510.0,10.0,2768.4,1.124,2574.6,1.134,51.6,531.4,17.0,19.0,8.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2689.0,1.2,44.0,54.0,1171.0,10.0,2768.4,1.124,2574.6,1.134,51.6,114.4,17.0,17.0,4.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2200.0,0.92,40.0,51.0,6672.0,10.0,2768.4,1.124,2574.6,1.134,51.6,-374.6,12.0,15.0,2.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2984.0,1.09,43.0,52.0,10547.0,10.0,2768.4,1.124,2574.6,1.134,51.6,409.4,15.0,17.0,3.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2899.0,1.11,48.0,52.0,4516.0,10.0,2574.6,1.134,2768.4,1.124,52.6,130.6,24.0,20.0,6.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2508.0,1.38,50.0,55.0,3963.0,10.0,2574.6,1.134,2768.4,1.124,52.6,-260.4,20.0,12.0,4.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2784.0,1.16,53.0,51.0,5377.0,10.0,2574.6,1.134,2768.4,1.124,52.6,15.6,15.0,16.0,4.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2265.0,1.06,53.0,50.0,3462.0,10.0,2574.6,1.134,2768.4,1.124,52.6,-503.4,17.0,15.0,6.0
1-f2bf08d3-7d8d-4234-9bb6-bcc8693af872,de_mirage,2417.0,0.96,57.0,50.0,3096.0,10.0,2574.6,1.134,2768.4,1.124,52.6,-351.4,10.0,17.0,8.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3276.0,1.1,49.0,51.0,4242.0,10.0,3458.2,1.138,3595.8,1.17,53.6,-319.8,8.0,19.0,5.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,2984.0,1.09,43.0,52.0,10547.0,10.0,3458.2,1.138,3595.8,1.17,53.6,-611.8,14.0,17.0,1.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,2879.0,1.06,51.0,51.0,5350.0,10.0,3458.2,1.138,3595.8,1.17,53.6,-716.8,13.0,17.0,4.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3834.0,1.24,45.0,53.0,6115.0,10.0,3458.2,1.138,3595.8,1.17,53.6,238.2,14.0,19.0,4.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,4318.0,1.2,45.0,52.0,6915.0,10.0,3458.2,1.138,3595.8,1.17,53.6,722.2,22.0,18.0,9.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,4142.0,1.22,60.0,59.0,12630.0,10.0,3595.8,1.17,3458.2,1.138,51.8,683.8,14.0,19.0,6.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3955.0,1.19,54.0,56.0,13574.0,10.0,3595.8,1.17,3458.2,1.138,51.8,496.8,18.0,15.0,7.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3382.0,1.15,45.0,51.0,4451.0,10.0,3595.8,1.17,3458.2,1.138,51.8,-76.2,22.0,11.0,5.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3019.0,1.17,56.0,51.0,5308.0,10.0,3595.8,1.17,3458.2,1.138,51.8,-439.2,21.0,14.0,5.0
1-3563248a-99d8-4260-9bad-d4e85a620539,de_ancient,3481.0,1.12,55.0,51.0,2829.0,10.0,3595.8,1.17,3458.2,1.138,51.8,22.8,15.0,13.0,8.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2320.0,1.08,44.0,50.0,4277.0,10.0,2634.0,1.168,2637.0,1.176,51.8,-317.0,12.0,18.0,4.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2658.0,1.23,56.0,51.0,1517.0,10.0,2634.0,1.168,2637.0,1.176,51.8,21.0,12.0,17.0,5.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2871.0,1.25,42.0,52.0,2757.0,10.0,2634.0,1.168,2637.0,1.176,51.8,234.0,13.0,18.0,5.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2532.0,1.13,55.0,50.0,3858.0,10.0,2634.0,1.168,2637.0,1.176,51.8,-105.0,21.0,16.0,7.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2789.0,1.15,49.0,51.0,2154.0,10.0,2634.0,1.168,2637.0,1.176,51.8,152.0,17.0,18.0,5.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2306.0,1.03,43.0,51.0,3650.0,10.0,2637.0,1.176,2634.0,1.168,50.8,-328.0,12.0,12.0,10.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2820.0,1.12,48.0,54.0,1629.0,10.0,2637.0,1.176,2634.0,1.168,50.8,186.0,16.0,17.0,7.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2687.0,1.12,45.0,50.0,4176.0,10.0,2637.0,1.176,2634.0,1.168,50.8,53.0,20.0,16.0,8.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2585.0,1.23,43.0,51.0,2489.0,10.0,2637.0,1.176,2634.0,1.168,50.8,-49.0,18.0,14.0,6.0
1-a4554dfb-1e63-4860-b810-33c682f18120,de_nuke,2787.0,1.38,42.0,53.0,2055.0,10.0,2637.0,1.176,2634.0,1.168,50.8,153.0,21.0,16.0,5.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2594.0,1.14,50.0,53.0,564.0,10.0,2725.4,1.178,2798.0,1.164,51.8,-204.0,11.0,24.0,8.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2870.0,1.16,56.0,52.0,1846.0,10.0,2725.4,1.178,2798.0,1.164,51.8,72.0,20.0,22.0,3.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2530.0,1.23,50.0,51.0,1715.0,10.0,2725.4,1.178,2798.0,1.164,51.8,-268.0,19.0,24.0,10.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2906.0,1.22,44.0,52.0,2240.0,10.0,2725.4,1.178,2798.0,1.164,51.8,108.0,21.0,25.0,7.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2727.0,1.14,52.0,52.0,2048.0,10.0,2725.4,1.178,2798.0,1.164,51.8,-71.0,32.0,22.0,7.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2719.0,1.24,43.0,52.0,3055.0,10.0,2798.0,1.164,2725.4,1.178,52.0,-6.4,29.0,17.0,3.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,3307.0,1.14,54.0,52.0,5666.0,10.0,2798.0,1.164,2725.4,1.178,52.0,581.6,27.0,23.0,10.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2527.0,1.11,44.0,52.0,1233.0,10.0,2798.0,1.164,2725.4,1.178,52.0,-198.4,19.0,22.0,8.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2895.0,1.15,49.0,51.0,4194.0,10.0,2798.0,1.164,2725.4,1.178,52.0,169.6,25.0,24.0,10.0
1-85824114-0163-4a68-94bc-79122b532bb3,de_dust2,2542.0,1.18,56.0,52.0,808.0,10.0,2798.0,1.164,2725.4,1.178,52.0,-183.4,17.0,18.0,6.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2926.0,1.21,43.0,51.0,4252.0,10.0,2749.4,1.202,2518.4,1.126,52.6,407.6,15.0,13.0,3.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2376.0,1.25,37.0,52.0,1366.0,10.0,2749.4,1.202,2518.4,1.126,52.6,-142.4,15.0,7.0,4.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2807.0,1.14,53.0,51.0,1608.0,10.0,2749.4,1.202,2518.4,1.126,52.6,288.6,20.0,13.0,4.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2906.0,1.22,44.0,52.0,2240.0,10.0,2749.4,1.202,2518.4,1.126,52.6,387.6,19.0,10.0,3.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2732.0,1.19,53.0,51.0,2448.0,10.0,2749.4,1.202,2518.4,1.126,52.6,213.6,8.0,7.0,3.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2461.0,1.25,47.0,52.0,1216.0,10.0,2518.4,1.126,2749.4,1.202,51.4,-288.4,14.0,13.0,1.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2438.0,1.07,44.0,53.0,1680.0,10.0,2518.4,1.126,2749.4,1.202,51.4,-311.4,9.0,16.0,5.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2856.0,1.28,45.0,54.0,2720.0,10.0,2518.4,1.126,2749.4,1.202,51.4,106.6,6.0,18.0,8.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,1941.0,0.86,43.0,52.0,1126.0,9.0,2518.4,1.126,2749.4,1.202,51.4,-808.4,10.0,16.0,3.0
1-873d615b-0bfb-4f60-a49d-bf86838c0596,de_overpass,2896.0,1.17,54.0,52.0,3545.0,10.0,2518.4,1.126,2749.4,1.202,51.4,146.6,10.0,16.0,3.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,1110.0,1.29,39.0,52.0,916.0,5.0,2480.2,1.146,2756.8,1.09,55.2,-1646.8,20.0,24.0,7.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2856.0,1.05,54.0,54.0,887.0,10.0,2480.2,1.146,2756.8,1.09,55.2,99.2,19.0,25.0,8.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2958.0,1.28,56.0,49.0,1708.0,10.0,2480.2,1.146,2756.8,1.09,55.2,201.2,26.0,23.0,9.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2605.0,1.08,52.0,50.0,1936.0,10.0,2480.2,1.146,2756.8,1.09,55.2,-151.8,29.0,19.0,7.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2872.0,1.03,53.0,50.0,11375.0,10.0,2480.2,1.146,2756.8,1.09,55.2,115.2,7.0,10.0,2.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2870.0,1.19,60.0,58.0,4500.0,10.0,2756.8,1.09,2480.2,1.146,51.0,389.8,25.0,21.0,8.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2892.0,1.2,50.0,59.0,6451.0,10.0,2756.8,1.09,2480.2,1.146,51.0,411.8,21.0,21.0,12.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,3221.0,1.1,54.0,54.0,2814.0,10.0,2756.8,1.09,2480.2,1.146,51.0,740.8,20.0,25.0,8.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2201.0,0.91,54.0,54.0,1546.0,10.0,2756.8,1.09,2480.2,1.146,51.0,-279.2,31.0,19.0,8.0
1-5fef0aa9-2419-4726-8485-e00ff8d0dc28,de_ancient,2600.0,1.05,43.0,51.0,2763.0,10.0,2756.8,1.09,2480.2,1.146,51.0,119.8,17.0,17.0,4.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2711.0,1.21,51.0,51.0,1661.0,10.0,2829.0,1.232,2726.6,1.14,51.4,-15.6,18.0,15.0,3.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,3015.0,1.22,51.0,53.0,1535.0,10.0,2829.0,1.232,2726.6,1.14,51.4,288.4,17.0,15.0,4.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2783.0,1.33,43.0,55.0,842.0,10.0,2829.0,1.232,2726.6,1.14,51.4,56.4,14.0,13.0,4.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2725.0,1.21,42.0,51.0,2542.0,10.0,2829.0,1.232,2726.6,1.14,51.4,-1.6,8.0,13.0,7.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2911.0,1.19,57.0,53.0,1021.0,10.0,2829.0,1.232,2726.6,1.14,51.4,184.4,22.0,15.0,3.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2726.0,1.1,36.0,51.0,1704.0,10.0,2726.6,1.14,2829.0,1.232,52.6,-103.0,15.0,15.0,3.0
1-7ab29a9a-97b2-4ff1-a1ea-43b0346eb5fd,de_nuke,2826.0,1.18,53.0,52.0,2198.0,10.0,2726.6,1.14,2829.0,1.232,52.6,-3.0,16.0,16.0,5.0
